174, 109, 100.5903708, 16, 90.90909091, -124.9708285, 5, 61, 12, -110.8473392, 342.4744316, 42.61283874, 17.12308762, -60.13840712, correct
183, 183, -52.77084757, 10, -62.12121212, -72.63710618, 5, 183, 9, -59.02814561, 342.4744316, 355.318199, 16.51160577, -12.84376735, correct
147, 147, -556.9283123, 13, -546.969697, -79.46324387, 5, 147, 6, -70.84944746, 62.81888891, 343.9074842, 13.16706145, 78.91140474, correct
127, 127, -570.6051111, 12, -563.6363636, -40.02333722, 9, 127, 12, -48.84318573, 162.4744316, 99.48507697, 11.24069257, 62.98935466, correct
147, 127, -278.2897585, 11, -274.2424242, -103.7339557, 6, 140, 10, -91.64191457, 360, 350.3634083, 12.75140667, 9.636591697, correct
41, 41, -674.4081672, 14, -678.030303, -89.32322054, 5, 41, 9, -72.16537611, 19.35899417, 310.5295407, 17.53600561, 68.82945346, correct
255, 255, -359.2414748, 15, -347.7272727, -7.409568261, 4, 255, 12, -1.060221904, 70.64100582, 62.56059299, 13.14880405, 8.080412834, correct
170, 75, -503.5865095, 16, -496.969697, -90.08168028, 5, 206, 6, -79.16244165, 56.68936917, 87.58382202, 12.7676145, -30.89445284, correct
46, 46, -37.18588171, 12, -31.06060606, -70.36172695, 4, 46, 8, -68.58214793, 65.55604522, 68.48714912, 6.378550253, -2.931103899, correct
194, 194, -631.6524388, 11, -623.4848485, -184.1306884, 2, 195, 11, -184.6024185, 75.57922687, 127.9759456, 8.181201694, -52.39671871, correct
192, 159, -347.5615297, 15, -334.0909091, -186.4060677, 11, 213, 12, -187.6362575, 109.3589942, 115.3082476, 13.52667688, -5.94925347, correct
222, 222, -299.0766812, 16, -289.3939394, -189.4399067, 4, 222, 2, -193.518935, 135, 84.45721058, 10.50685311, 50.54278941, correct
37, 37, -629.8187838, 11, -631.8181818, -175.0291715, 5, 37, 8, -181.7307887, 207.1811111, 180.5197942, 6.993515924, 26.66131693, correct
169, 169, -276.8857486, 11, -273.4848485, -181.8553092, 5, 184, 7, -189.8817475, 175.0302593, 234.3529633, 8.717214763, -59.32270399, incorrect
249, 249, -558.4990763, 16, -546.969697, -78.70478413, 5, 249, 12, -70.83345702, 51.7098368, 90.48017347, 13.96009953, -38.77033666, incorrect
59, 59, -588.6796784, 11, -578.7878788, -55.95099183, 4, 59, 9, -45.07221598, 72.47443162, 74.42083499, 14.70358679, -1.946403362, incorrect
141, 141, -81.32006152, 14, -71.96969697, -62.77712952, 5, 141, 4, -72.68042099, 162.4744316, 172.6008653, 13.62000364, -10.12643365, incorrect
57, 57, -361.9720746, 11, -346.969697, -187.1645274, 5, 170, 7, -184.6079284, 109.3589942, 137.0043412, 15.21865742, -27.64534705, incorrect
56, 56, -361.9706464, 16, -372.7272727, -14.23570595, 4, 57, 7, -23.61889128, 250.6410058, 243.219158, 14.27407356, 7.421847776, incorrect
48, 33, -557.633508, 12, -546.2121212, -80.22170362, 2, 43, 5, -70.85838064, 62.81888891, 340.5481426, 14.7688826, 82.27074636, incorrect
165, 147, -297.5203713, 10, -294.6969697, -168.2030338, 5, 185, 6, -175.4843548, 180, 100.3212845, 7.809560219, 79.67871552, incorrect
235, 235, -389.1344839, 11, -403.030303, -3.617269545, 6, 235, 5, -17.98468986, 252.4744316, 340.3948873, 19.98791022, -87.92045563, incorrect
238, 238, -679.0537629, 12, -696.2121212, -74.15402567, 4, 238, 11, -75.24750016, 289.3589942, 325.0401661, 17.19316574, -35.68117192, incorrect
42, 42, -388.1954068, 12, -402.2727273, -2.858809802, 8, 159, 8, -16.12410653, 252.4744316, 304.1348909, 19.34267432, -51.6604593, incorrect
215, 211, -387.1027063, 11, -394.6969697, -30.16336056, 2, 219, 1, -16.25228285, 360, 283.9674936, 15.84900374, 76.03250643, incorrect
147, 147, -523.0978698, 16, -533.3333333, -42.29871645, 10, 154, 9, -44.89071458, 252.897271, 235.6069682, 10.55855896, 17.29030285, incorrect
255, 255, -518.2798762, 12, -518.9393939, -131.0385064, 2, 255, 7, -143.4420317, 197.5255684, 247.5418967, 12.42104679, -50.01632834, incorrect
179, 166, -574.0283811, 10, -585.6060606, -70.36172695, 8, 172, 2, -77.49445547, 250.6410058, 247.2263867, 13.59847342, 3.414619081, incorrect
249, 249, -639.4372542, 11, -646.969697, 138.9731622, 7, 249, 9, 123.5436279, 180, 96.73203261, 17.16998029, 83.26796739, incorrect
119, 119, -244.9777541, 14, -235.6060606, 42.6487748, 5, 203, 5, 28.84593373, 162.4744316, 155.5644323, 16.68373642, 6.909999316, incorrect
181, 180, -640.7021894, 16, -632.5757576, 132.9054842, 3, 191, 3, 134.1191272, 90, 51.9056284, 8.216557922, 38.0943716, incorrect
184, 184, -652.0658258, 13, -660.6060606, 124.5624271, 10, 190, 11, 132.450301, 287.5255684, 332.4652271, 11.62558238, -44.93965873, incorrect
227, 227, -677.4384703, 15, -675.7575758, -87.80630105, 8, 227, 1, -73.6822956, 19.35899417, 290.1816652, 14.2236752, 89.17732897, incorrect
167, 134, -4.949476912, 12, 7.575757576, -130.2800467, 8, 60, 10, -121.5320831, 85.03025927, 143.594587, 15.2777081, -58.56432776, incorrect
110, 95, -264.1325026, 14, -282.5757576, -172.7537923, 8, 118, 8, -169.7819707, 267.8789036, 220.6528657, 18.68115036, 47.2260379, incorrect
