1, -780.2800467, -768.6428111, 86.69018205, correct
1, -80.22170362, -69.3215988, 4.938971315, correct
1, 0.933488915, 11.19837193, 60.8092147, correct
1, -199.2998833, -209.325603, -25.1631646, correct
1, -549.7082847, -534.6453047, 47.99327512, correct
1, -376.7794632, -369.6183108, -41.8525411, correct
1, -247.8413069, -255.6986646, -11.50532911, correct
1, -506.4760793, -507.6294923, 46.40438614, correct
1, -143.1738623, -151.2554016, -46.6889937, correct
1, -614.1773629, -623.4446228, -21.22931798, correct
1, -5.892648775, -16.25228285, 38.46253631, correct
1, -354.0256709, -340.8733956, -23.29821028, correct
1, -354.7841307, -369.6166966, 54.94965619, correct
1, -134.0723454, -117.4604013, -41.15093595, correct
1, -529.9883314, -543.7911725, -8.625572191, correct
1, 110.1516919, 120.9770298, 47.44000217, correct
1, -164.4107351, -173.3053506, -28.63950675, correct
1, -567.1528588, -560.5965927, -72.63844355, correct
1, -349.4749125, -338.6707807, -8.185440277, correct
1, -668.7864644, -672.8654928, 48.38392939, correct
1, -241.0151692, -239.0270358, -14.30141848, correct
1, -698.3663944, -692.751808, 72.95328423, correct
1, -289.5565928, -290.9229466, 84.68105065, correct
1, -597.4912485, -607.5017909, 14.56475771, correct
1, -405.6009335, -398.0020562, 44.54242695, correct
1, -363.1271879, -361.8820195, -26.66623999, correct
1, -292.5904317, -290.0993248, -37.70308585, correct
1, -237.2228705, -238.5113876, -47.56257637, correct
1, -580.8051342, -580.3175678, 40.1751694, correct
1, -109.8016336, -115.6409092, -3.346994967, correct
1, -338.0980163, -337.5980163, -75.77453324, correct
1, -699.8833139, -695.8325554, 32.01125485, correct
1, -191.7152859, -179.3057167, 30.16304545, correct
1, -9.684947491, -1.813620385, 32.88333758, correct
1, -393.4655776, -403.6339951, -87.98105384, correct
1, -571.7036173, -585.5064583, -5.435971335, correct
1, -340.3733956, -338.6707807, 22.38022605, correct
1, -601.2835473, -611.1435239, -78.26404376, correct
1, -301.6919487, -309.5902223, 26.66763416, correct
1, -402.5670945, -412.6855309, 10.57950638, correct
1, -409.3932322, -406.8145765, -21.4031315, correct
1, -136.3477246, -117.4604013, -25.26739244, correct
1, -674.0956826, -681.9835566, -8.393091086, correct
1, -655.134189, -667.8698908, 72.88319514, correct
1, -165.1691949, -151.213643, 34.42597009, correct
1, -49.12485414, -60.04656705, -82.80649045, correct
1, -38.50641774, -48.83812447, -45.08117582, correct
1, -228.1213536, -239.0079594, -89.4302864, correct
1, -368.4364061, -362.5442898, 58.3516658, correct
1, -686.2310385, -691.2519851, -33.14852097, correct
1, -679.4049008, -681.9835566, -11.32852334, correct
1, -762.8354726, -770.6904362, 73.62227276, correct
1, -512.5437573, -524.8296789, -9.405711962, correct
1, -163.6522754, -151.213643, 59.31693349, correct
1, -260.7351225, -273.7946812, 9.836284497, correct
1, -50.64177363, -58.33483629, -78.85899155, correct
1, -342.6487748, -358.6197442, -35.49815401, correct
1, -644.5157526, -652.5982967, -81.72848111, correct
1, -292.5904317, -301.7352635, -24.99433789, correct
1, -637.6896149, -619.6523241, -48.41053465, correct
1, -26.37106184, -16.3605195, -8.197077072, correct
1, -143.9323221, -133.027156, -4.785140982, correct
1, -211.4352392, -214.0317284, -53.46704195, correct
1, -511.0268378, -518.0035412, -88.77934214, correct
1, -643.7572929, -632.164669, -18.32497301, correct
1, -89.32322054, -72.16537611, -84.61584835, correct
1, -426.8378063, -433.5494243, -6.702098102, correct
1, -761.3185531, -771.4601982, 14.77869703, correct
1, -460.210035, -472.1948252, -9.322768395, correct
1, -583.8389732, -580.4295269, 74.8934185, correct
1, -641.4819137, -655.16355, -83.36225748, correct
1, -657.4095683, -668.9445783, -3.476305265, correct
1, -42.29871645, -38.76635024, -4.876628036, correct
1, -493.5822637, -492.5653442, -60.8300376, correct
1, -240.2567095, -239.8056423, -32.75334371, correct
1, -724.1540257, -715.5497032, -76.4561494, correct
1, -71.87864644, -67.79961805, -11.30667049, correct
1, -608.1096849, -620.8746693, -84.34106063, correct
1, -737.8063011, -742.8570595, 10.07000781, correct
1, -371.470245, -357.667404, -1.505167702, correct
1, -230.3967328, -214.9690782, 87.65676398, correct
1, -192.4737456, -194.2510046, -7.214901479, correct
1, -40.02333722, -48.83812447, -56.92861405, correct
1, -369.1948658, -356.0193818, 0.148740761, correct
1, -376.7794632, -386.2176092, 32.59250989, correct
1, -43.81563594, -32.03383344, -84.64276761, correct
1, -165.9276546, -175.5261134, -70.08171782, correct
1, -288.798133, -302.1292985, -59.95294356, correct
1, -258.4597433, -247.1380629, -37.33674892, correct
1, -262.252042, -270.2415458, 19.1626942, correct
1, -52.15869312, -54.13079584, -27.41885513, correct
1, -366.1610268, -359.3901049, 77.92479482, correct
1, -189.4399067, -188.9575247, 57.23471283, correct
1, -674.8541424, -678.2529131, 31.10117188, correct
1, -571.7036173, -562.3339309, 15.68466759, correct
1, -579.2882147, -583.5757959, -30.33827327, correct
1, -506.4760793, -509.7915867, 9.626167284, correct
1, -334.3057176, -324.9169548, -74.06884424, correct
1, -357.8179697, -370.1817279, -17.48466631, correct
1, -286.5227538, -297.2917559, -21.78992643, correct
1, -65.81096849, -69.22834828, 52.36131803, correct
1, -641.4819137, -650.0318723, -22.30776125, correct
1, -215.2275379, -214.9690782, -36.24290954, correct
1, -655.134189, -651.0803724, 17.66656435, correct
1, -765.8693116, -777.0790028, -79.01984949, correct
1, -329.7549592, -339.8006312, -47.30814954, correct
1, -137.1061844, -126.9095787, -49.96515653, correct
1, -324.445741, -338.6707807, 65.61673828, correct
1, -2.858809802, 1.691948658, -84.63002569, correct
1, -177.3045508, -192.7322054, 47.55629997, correct
1, -228.1213536, -239.0079594, -75.48601589, correct
1, -646.7911319, -655.8926488, -10.11533021, correct
1, -580.0466744, -586.4085738, 41.17438153, correct
1, -5.134189032, -13.88215256, -76.36821858, correct
1, -521.6452742, -511.6195546, -4.449127756, correct
1, -331.2718786, -324.279998, -8.722383755, correct
1, -407.8763127, -406.8592581, -43.56953004, correct
1, -516.336056, -529.3804373, 3.880976126, correct
1, -683.9556593, -683.6689296, -1.345413278, correct
1, -695.3325554, -689.0033596, -79.88795653, correct
1, -303.2088681, -310.5250278, 61.34011785, correct
1, -409.3932322, -416.9894544, 57.14737519, correct
1, -82.49708285, -89.47378622, -6.819629478, correct
1, -89.32322054, -76.38609009, 3.236317388, correct
1, -566.3943991, -576.2976905, -47.70269013, correct
1, -348.7164527, -339.8006312, 65.93859682, correct
1, -124.9708285, -110.8473392, 60.13840712, correct
1, -198.5414236, -210.2050494, -3.064317374, correct
1, -371.470245, -360.701243, 10.75008299, correct
