114, 120, 14, BOBCATXL, 188, CLOUDS, 172.8562855, -692.2987165, -194.6969697, 58, 15.62066872, -77.78472037, p5c
255, 255, 8, PRANGER, 255, EXTRASUNNY, 274.4294229, -691.5402567, -190.9090909, 17, 18.94122554, 23.78841707, p5c
231, 231, 12, ORACLE, 234, CLOUDS, 315.0264894, -692.2987165, -194.6969697, 17, 15.62066872, 64.38548358, p5c
232, 232, 12, GRANGER, 233, CLEAR, 179.2587104, -689.2648775, -197.7272727, 2, 11.76174775, -71.38229539, p5c
181, 174, 6, NINEF, 107, CLEARING, 317.832243, -692.2987165, -194.6969697, 13, 15.62066872, 67.19123717, p5c
255, 255, 11, NINEF, 255, EXTRASUNNY, 324.2983565, -690.0233372, -196.969697, 44, 12.70070111, 73.65735066, p5c
255, 255, 15, ASEA, 255, EXTRASUNNY, 324.6982807, -691.5402567, -192.4242424, 36, 17.49197001, 74.05727483, p5c
255, 255, 12, ASEA, 255, OVERCAST, 275.9529036, -693.0571762, -193.9393939, 45, 16.61829858, 25.31189778, p5c
69, 69, 12, BOBCATXL, 69, XMAS, 162.4340533, -690.0233372, -194.6969697, 10, 14.88522522, -88.20695254, p5c
255, 255, 16, BOBCATXL, 255, CLOUDS, 170.0100507, -693.8156359, -191.6666667, 13, 19.00352847, -80.63095509, p5c
64, 125, 12, JACKAL, 188, SNOWLIGHT, 168.32082, -692.2987165, -194.6969697, 16, 15.62066872, -82.32018584, p5c
153, 153, 8, BOBCATXL, 153, CLEARING, 331.0101201, -691.5402567, -192.4242424, 25, 17.49197001, 80.36911431, p5c
252, 252, 14, ORACLE, 252, EXTRASUNNY, 212.2632261, -692.2987165, -196.969697, 10, 13.55518978, -38.37777968, p5c
94, 94, 7, ORACLE, 94, CLEAR, 336.1981695, -690.0233372, -194.6969697, 39, 14.88522522, 85.55716369, p5c
44, 44, 9, BISON, 44, CLOUDS, 303.0029882, -692.2987165, -194.6969697, 32, 15.62066872, 52.36198242, p5c
133, 133, 16, GRANGER, 210, EXTRASUNNY, 291.1126224, -690.0233372, -193.9393939, 10, 15.61899446, 40.47161657, p5c
137, 142, 17, JACKAL, 149, EXTRASUNNY, 175.4601581, -691.5402567, -192.4242424, 22, 17.49197001, -75.18084771, p5c
219, 219, 16, BLISTA, 223, CLEAR, 178.3161386, -692.2987165, -196.2121212, 39, 14.23666751, -72.32486726, p5c
252, 252, 13, BALLER, 252, CLOUDS, 171.5620532, -693.8156359, -192.4242424, 30, 18.31140384, -79.0789526, p5c
214, 214, 6, GRANGER, 223, EXTRASUNNY, 329.1911069, -689.2648775, -197.7272727, 14, 11.76174775, 78.55010104, p5c
196, 135, 17, BISON, 83, EXTRASUNNY, 339.9509575, -693.8156359, -190.9090909, 55, 19.70047006, 89.30995168, p5c
76, 76, 14, PRANGER, 76, EXTRASUNNY, 306.9577495, -692.2987165, -195.4545455, 15, 14.9254841, 56.31674367, p5c
116, 116, 11, GRANGER, 116, OVERCAST, 330.7016305, -690.0233372, -195.4545455, 1, 14.15396461, 80.06062464, p5c
234, 234, 15, BALLER, 235, RAIN, 169.7956139, -692.2987165, -196.969697, 30, 13.55518978, -80.84539197, p5c
67, 68, 14, BOBCATXL, 153, SMOG, 308.0675847, -691.5402567, -191.6666667, 18, 18.21525731, 57.42657885, p5c
255, 255, 8, PATRIOT, 255, RAIN, 302.5462198, -691.5402567, -191.6666667, 41, 18.21525731, 51.90521402, p5c
85, 85, 8, NINEF, 102, CLEAR, 182.053421, -692.2987165, -194.6969697, 3, 15.62066872, -68.58758487, p5c
57, 60, 13, BLISTA, 68, BLIZZARD, 171.7326993, -690.781797, -199.2424242, 26, 10.84915653, -78.90830655, p5c
68, 68, 9, BISON, 68, OVERCAST, 270.0067595, -690.0233372, -194.6969697, 31, 14.88522522, 19.36575368, p5c
80, 80, 10, NINEF, 80, CLEAR, 167.808361, -690.0233372, -196.2121212, 58, 13.42562253, -82.83264487, p5c
218, 218, 6, BALLER, 231, OVERCAST, 327.2089125, -690.0233372, -195.4545455, 59, 14.15396461, 76.56790663, p5c
255, 255, 6, GRANGER, 255, CLOUDS, 281.7942679, -693.0571762, -193.9393939, 34, 16.61829858, 31.15326206, p5c
90, 93, 13, BISON, 116, EXTRASUNNY, 171.1344666, -691.5402567, -190.9090909, 26, 18.94122554, -79.50653926, p5c
223, 223, 15, PATRIOT, 224, CLOUDS, 190.0024464, -691.5402567, -192.4242424, 4, 17.49197001, -60.63855947, p5c
60, 183, 16, BUFFALO, 122, EXTRASUNNY, 329.3352867, -690.0233372, -195.4545455, 43, 14.15396461, 78.6942809, p5c
27, 27, 8, JACKAL, 32, EXTRASUNNY, 300.3524611, -690.0233372, -194.6969697, 14, 14.88522522, 49.71145529, p5c
211, 211, 11, NINEF, 222, EXTRASUNNY, 186.2093367, -692.2987165, -195.4545455, 27, 14.9254841, -64.43166916, p5c
181, 181, 17, BUFFALO, 181, EXTRASUNNY, 340.4813631, -691.5402567, -191.6666667, 30, 18.21525731, 89.84035726, p5c
58, 58, 15, BISON, 58, OVERCAST, 317.5917273, -693.8156359, -191.6666667, 45, 19.00352847, 66.9507215, p5c
169, 169, 17, JACKAL, 169, FOGGY, 306.0881154, -692.2987165, -194.6969697, 26, 15.62066872, 55.44710959, p5c
170, 190, 17, BLISTA, 203, CLEAR, 331.3857638, -692.2987165, -194.6969697, 33, 15.62066872, 80.744758, p5c
128, 128, 11, JACKAL, 128, CLEAR, 301.0489652, -690.0233372, -196.969697, 39, 12.70070111, 50.40795932, p5c
75, 75, 9, BOBCATXL, 89, CLOUDS, 273.7947601, -689.2648775, -197.7272727, 37, 11.76174775, 23.15375431, p5c
253, 253, 7, PRANGER, 254, CLEAR, 161.8761877, -691.5402567, -190.9090909, 27, 18.94122554, -88.76481813, p5c
221, 221, 16, NINEF, 221, FOGGY, 191.7124082, -692.2987165, -194.6969697, 37, 15.62066872, -58.9285976, p5c
186, 186, 6, BALLER, 186, CLOUDS, 324.6785877, -693.0571762, -193.9393939, 43, 16.61829858, 74.03758187, p5c
163, 163, 14, BISON, 163, THUNDER, 338.1260976, -690.0233372, -196.2121212, 17, 13.42562253, 87.48509176, p5c
104, 104, 16, BUFFALO, 105, CLOUDS, 175.8074628, -691.5402567, -192.4242424, 5, 17.49197001, -74.83354306, p5c
67, 67, 11, JACKAL, 67, CLOUDS, 326.4911647, -691.5402567, -191.6666667, 44, 18.21525731, 75.85015888, p5c
222, 222, 12, BOBCATXL, 235, CLEAR, 174.4631845, -691.5402567, -197.7272727, 43, 12.54282681, -76.1778213, p5c
240, 240, 10, DOMINATOR, 240, NEUTRAL, 317.6255645, -692.2987165, -194.6969697, 29, 15.62066872, 66.98455863, p5c
113, 209, 12, GRANGER, 211, CLOUDS, 303.7161074, -681.68028, -190.9090909, 25, 18.74275514, 53.07510153, p5c
126, 137, 13, BALLER, 134, CLOUDS, 170.820173, -690.0233372, -194.6969697, 18, 14.88522522, -79.82083279, p5c
145, 198, 9, BISON, 187, SNOW, 337.7738097, -690.0233372, -196.2121212, 9, 13.42562253, 87.1328039, p5c
27, 27, 14, JACKAL, 27, CLEAR, 162.4925044, -690.0233372, -194.6969697, 7, 14.88522522, -88.14850144, p5c
31, 31, 9, BLISTA, 31, EXTRASUNNY, 325.5769919, -689.2648775, -197.7272727, 59, 11.76174775, 74.93598609, p5c
255, 255, 11, PATRIOT, 255, EXTRASUNNY, 184.353959, -690.0233372, -196.2121212, 11, 13.42562253, -66.2870468, p5c
142, 142, 10, BISON, 142, THUNDER, 166.2103944, -691.5402567, -190.9090909, 36, 18.94122554, -84.43061148, p5c
